id,bibtexkey,quotation,bibliography,doi
69,2601,Bernauer and Dohnal (2008),"Bernauer, M. &#x0026; Dohnal, V.: <span class='"cmti-10'">Temperature</span> <span class='"cmti-10'">dependence of air-water partitioning of </span>N<span class='"cmti-10'">-methylated (</span>C1 <span class='"cmti-10'">and</span> C2<span class='"cmti-10'">) fatty</span> <span class='"cmti-10'">acid amides</span>, J. Chem. Eng. Data, 53, 2622–2631, <a href='"https://doi.org/10.1021/JE800517R'" >doi:10.1021/JE800517R</a> (2008). ",
70,2826,Bernauer and Dohnal (2009),"Bernauer, M. &#x0026; Dohnal, V.: <span class='"cmti-10'">Temperature</span> <span class='"cmti-10'">dependences of limiting activity coefficients and Henry&#x2019;s law constants</span> <span class='"cmti-10'">for N-methylpyrrolidone, pyridine, and piperidine in water</span>, Fluid Phase Equilib., 282, 100–107, <a href='"https://doi.org/10.1016/J.FLUID.2009.05.005'" >doi:10.1016/J.FLUID.2009.05.005</a> (2009). ",
71,2123,Bernauer et&nbsp;al. (2006),"Bernauer, M., Dohnal, V., Roux, A. H., Roux-Desgranges, G., &#x0026; Majer, V.: <span class='"cmti-10'">Temperature dependences of limiting activity coefficients and Henry&#x2019;s</span> <span class='"cmti-10'">law constants for nitrobenzene, aniline, and cyclohexylamine in water</span>, J. Chem. Eng. Data, 51, 1678–1685, <a href='"https://doi.org/10.1021/JE060136Y'" >doi:10.1021/JE060136Y</a> (2006). ",
72,495,Betterton (1991),"Betterton, E. A.: <span class='"cmti-10'">The partitioning of ketones between</span> <span class='"cmti-10'">the gas and aqueous phases</span>, Atmos. Environ., 25A, 1473–1477, <a href='"https://doi.org/10.1016/0960-1686(91)90006-S'" >doi:10.1016/0960-1686(91)90006-S</a> (1991). ",
73,510,Betterton (1992),"Betterton, E. A.: <span class='"cmti-10'">Henry&#x2019;s law constants of soluble and</span> <span class='"cmti-10'">moderately soluble organic gases: Effects on aqueous phase chemistry</span>, Adv. Environ. Sci. Technol., 24, 1–50 (1992). ",
74,484,Betterton and Hoffmann (1988),"Betterton, E. A. &#x0026; Hoffmann, M. R.: <span class='"cmti-10'">Henry&#x2019;s law constants of some environmentally important aldehydes</span>, Environ. Sci. Technol., 22, 1415–1418, <a href='"https://doi.org/10.1021/ES00177A004'" >doi:10.1021/ES00177A004</a> (1988). ",
75,2806,Betterton and Robinson (1997),"Betterton, E. A. &#x0026; Robinson, J. L.: <span class='"cmti-10'">Henry&#x2019;s</span> <span class='"cmti-10'">law coefficient of hydrazoic acid</span>, J. Air Waste Manage. Assoc., 47, 1216–1219, <a href='"https://doi.org/10.1080/10473289.1997.10464060'" >doi:10.1080/10473289.1997.10464060</a> (1997). ",
76,2522,Bierwagen and Keller (2001),"Bierwagen, B. G. &#x0026; Keller, A. A.: <span class='"cmti-10'">Measurement of Henry&#x2019;s law constant</span> <span class='"cmti-10'">for methyl tert-butyl ether using solid-phase microextraction</span>, Environ. Toxicol. Chem., 20, 1625–1629, <a href='"https://doi.org/10.1002/ETC.5620200802'" >doi:10.1002/ETC.5620200802</a> (2001). ",
77,2270,Bissonette et&nbsp;al. (1990),"Bissonette, E. M., Westrick, J. J., &#x0026; Morand, J. M.: <span class='"cmti-10'">Determination</span> <span class='"cmti-10'">of Henry&#x2019;s coefficient for volatile organic compounds in dilute aqueous</span> <span class='"cmti-10'">systems</span>, in: Proceedings of the Annual Conference of the American Water Works Association, Cincinnati, OH, June 17-21, pp. 1913–1922 (1990). ",
78,486,Blair and Ledbury (1925),"Blair, E. W. &#x0026; Ledbury, W.: <span class='"cmti-10'">The partial</span> <span class='"cmti-10'">formaldehyde vapour pressures of aqueous solutions of formaldehyde. Part</span> <span class='"cmti-10'">I</span>, J. Chem. Soc., 127, 26–40, <a href='"https://doi.org/10.1039/CT9252700026'" >doi:10.1039/CT9252700026</a> (1925). ",
79,288,Blatchley et&nbsp;al. (1992),"Blatchley, III, E. R., Johnson, R. W., Alleman, J. E., &#x0026; McCoy, W. F.: <span class='"cmti-10'">Effective Henry&#x2019;s law constants for free chlorine and free bromine</span>, Wat. Res., 26, 99–106, <a href='"https://doi.org/10.1016/0043-1354(92)90117-M'" >doi:10.1016/0043-1354(92)90117-M</a> (1992). ",
80,2899,Bobadilla et&nbsp;al. (2003),"Bobadilla, R., Huybrechts, T., Dewulf, J., &#x0026; van Langenhove, H.: <span class='"cmti-10'">Determination of the Henry&#x2019;s constant of volatile and semi-volatile organic</span> <span class='"cmti-10'">componuds of environmental concern by the bas (batch air stripping)</span> <span class='"cmti-10'">technique: a new mathematical approach</span>, J. Chilean Chem. Soc., 48, <a href='"https://doi.org/10.4067/S0717-97072003000300001'" >doi:10.4067/S0717-97072003000300001</a> (2003). ",
81,3110,Bobra et&nbsp;al. (1985),"Bobra, A., Shiu, W. Y., &#x0026; Mackay, D.: <span class='"cmti-10'">Quantitative structure-activity relationships for the acute</span> <span class='"cmti-10'">toxicity of chlorobenzenes to daphnia magna</span>, Environ. Toxicol. Chem., 4, 297–305, <a href='"https://doi.org/10.1002/ETC.5620040305'" >doi:10.1002/ETC.5620040305</a> (1985). ",
82,2552,Boggs and Buck (1958),"Boggs, J. E. &#x0026; Buck, Jr., A. E.: <span class='"cmti-10'">The solubility</span> <span class='"cmti-10'">of some chloromethanes in water</span>, J. Phys. Chem., 62, 1459–1461, <a href='"https://doi.org/10.1021/J150569A031'" >doi:10.1021/J150569A031</a> (1958). ",
83,790,Bohon and Claussen (1951),"Bohon, R. J. &#x0026; Claussen, W. F.: <span class='"cmti-10'">The solubility</span> <span class='"cmti-10'">of aromatic hydrocarbons in water</span>, J. Am. Chem. Soc., 73, 1571–1578, <a href='"https://doi.org/10.1021/JA01148A047'" >doi:10.1021/JA01148A047</a> (1951). ",
84,2841,Bohr (1899),"Bohr, C.: <span class='"cmti-10'">Definition und Methode zur Bestimmung der Invasions- und</span> <span class='"cmti-10'">Evasionscoefficienten bei der Aufl</span><span class='"cmti-10'">ösung von Gasen in Fl</span><span class='"cmti-10'">üssigkeiten.</span> <span class='"cmti-10'">Werthe der genannten Constanten sowie der Absorptionscoefficienten der</span> <span class='"cmti-10'">Kohlens</span><span class='"cmti-10'">äure bei Aufl</span><span class='"cmti-10'">ösung in Wasser und in Chlornatriuml</span><span class='"cmti-10'">ösungen</span>, Wied. Ann., 68, 500–525, <a href='"https://doi.org/10.1002/ANDP.18993040707'" >doi:10.1002/ANDP.18993040707</a> (1899). ",
85,641,Bone et&nbsp;al. (1983),"Bone, R., Cullis, P., &#x0026; Wolfenden, R.: <span class='"cmti-10'">Solvent effects on equilibria of addition of nucleophiles to</span> <span class='"cmti-10'">acetaldehyde and the hydrophilic character of diols</span>, J. Am. Chem. Soc., 105, 1339–1343, <a href='"https://doi.org/10.1021/JA00343A044'" >doi:10.1021/JA00343A044</a> (1983). ",
86,2610,Bonifácio et&nbsp;al. (2001),"Bonifácio, R. P., Pádua, A. A. H., &#x0026; Costa Gomes, M. F.: <span class='"cmti-10'">Perfluoroalkanes in</span> <span class='"cmti-10'">water: experimental Henry&#x2019;s law coefficients for hexafluoroethane and</span> <span class='"cmti-10'">computer simulations for tetrafluoromethane and hexafluoroethane</span>, J. Phys. Chem. B, 105, 8403–8409, <a href='"https://doi.org/10.1021/JP010597K'" >doi:10.1021/JP010597K</a> (2001). ",
87,2835,Booth and Jolley (1943),"Booth, N. &#x0026; Jolley, L. J.: <span class='"cmti-10'">The removal of organic</span> <span class='"cmti-10'">sulphur compounds from gases</span>, J. Soc. Chem. Ind., 62, 87–88, <a href='"https://doi.org/10.1002/JCTB.5000620603'" >doi:10.1002/JCTB.5000620603</a> (1943). ",
88,619,Bowden et&nbsp;al. (1996),"Bowden, D. J., Clegg, S. L., &#x0026; Brimblecombe, P.: <span class='"cmti-10'">The Henry&#x2019;s law constant of</span> <span class='"cmti-10'">trifluoroacetic acid</span> <span class='"cmti-10'">and its partitioning into liquid water in the atmosphere</span>, Chemosphere, 32, 405–420, <a href='"https://doi.org/10.1016/0045-6535(95)00330-4'" >doi:10.1016/0045-6535(95)00330-4</a> (1996). ",
89,896,Bowden et&nbsp;al. (1998a),"Bowden, D. J., Clegg, S. L., &#x0026; Brimblecombe, P.: <span class='"cmti-10'">The Henry&#x2019;s law</span> <span class='"cmti-10'">constants of the haloacetic acids</span>, J. Atmos. Chem., 29, 85–107, <a href='"https://doi.org/10.1023/A:1005899813756'" >doi:10.1023/A:1005899813756</a> (1998a). ",
90,992,Bowden et&nbsp;al. (1998b),"Bowden, D. J., Clegg, S. L., &#x0026; Brimblecombe, P.: <span class='"cmti-10'">The Henry&#x2019;s law</span> <span class='"cmti-10'">constant of trichloroacetic acid</span>, Water Air Soil Pollut., 101, 197–215, <a href='"https://doi.org/10.1023/A:1004966126770'" >doi:10.1023/A:1004966126770</a> (1998b). ",
91,2570,Braun and Dransfeld (1989),"Braun, H. &#x0026; Dransfeld, P.: <span class='"cmti-10'">Abscheidung von</span> <span class='"cmti-10'">Quecksilber</span>, gVC/VDI-Tagung “Entsorgung von Sonderabfällen durch Verbrennung”, Baden-Baden, 4-6 Dec 1989 (1989). ",
92,2241,Breiter et&nbsp;al. (1998),"Breiter, W. A., Baker, J. M., &#x0026; Koskinen, W. C.: <span class='"cmti-10'">Direct measurement of Henry&#x2019;s constant</span> <span class='"cmti-10'">for S-ethyl N,N-di-n-propylthiocarbamate</span>, J. Agric. Food Chem., 46, 1624–1629, <a href='"https://doi.org/10.1021/JF980042V'" >doi:10.1021/JF980042V</a> (1998). ",
93,1064,Brennan et&nbsp;al. (1998),"Brennan, R. A., Nirmalakhandan, N., &#x0026; Speece, R. E.: <span class='"cmti-10'">Comparison of predictive</span> <span class='"cmti-10'">methods for Henrys law coefficients of organic chemicals</span>, Wat. Res., 32, 1901–1911, <a href='"https://doi.org/10.1016/S0043-1354(97)00402-8'" >doi:10.1016/S0043-1354(97)00402-8</a> (1998). ",
94,750,Brian et&nbsp;al. (1962),"Brian, P. L. T., Vivian, J. E., &#x0026; Habib, A. G.: <span class='"cmti-10'">The effect of the hydrolysis reaction upon the</span> <span class='"cmti-10'">rate of absorption of chlorine into water</span>, AIChE J., 8, 205–209, <a href='"https://doi.org/10.1002/AIC.690080215'" >doi:10.1002/AIC.690080215</a> (1962). ",
95,695,Brimblecombe (1986),"Brimblecombe, P.: Air Composition &#x0026; Chemistry, Cambridge University Press, Cambridge (1986). ",
96,260,Brimblecombe and Clegg (1988),"Brimblecombe, P. &#x0026; Clegg, S. L.: <span class='"cmti-10'">The</span> <span class='"cmti-10'">solubility and behaviour of acid gases in the marine aerosol</span>, J. Atmos. Chem., 7, 1–18, <a href='"https://doi.org/10.1007/BF00048251'" >doi:10.1007/BF00048251</a> (1988). ",
98,2231,Brimblecombe et&nbsp;al. (1992),"Brimblecombe, P., Clegg, S. L., &#x0026; Khan, I.: <span class='"cmti-10'">Thermodynamic properties of</span> <span class='"cmti-10'">carboxylic acids relevant to their solubility in aqueous solutions</span>, J. Aerosol Sci., 23, S901–S904, <a href='"https://doi.org/10.1016/0021-8502(92)90557-C'" >doi:10.1016/0021-8502(92)90557-C</a> (1992). ",
99,528,Briner and Perrottet (1939),"Briner, E. &#x0026; Perrottet, E.: <span class='"cmti-10'">D</span><span class='"cmti-10'">étermination des</span> <span class='"cmti-10'">solubilit</span><span class='"cmti-10'">és de l&#x2019;ozone dans l&#x2019;eau et dans une solution aqueuse de chlorure</span> <span class='"cmti-10'">de sodium; calcul des solubilit</span><span class='"cmti-10'">és de l&#x2019;ozone atmosph</span><span class='"cmti-10'">érique dans les eaux</span>, Helv. Chim. Acta, 22, 397–404, <a href='"https://doi.org/10.1002/HLCA.19390220151'" >doi:10.1002/HLCA.19390220151</a> (1939). ",
100,2926,Brockbank et&nbsp;al. (2013),"Brockbank, S. A., Russon, J. L., Giles, N. F., Rowley, R. L., &#x0026; Wilding, W. V.: <span class='"cmti-10'">Infinite dilution activity coefficients and Henry&#x2019;s law constants of</span> <span class='"cmti-10'">compounds in water using the inert gas stripping method</span>, Fluid Phase Equilib., 348, 45–51, <a href='"https://doi.org/10.1016/J.FLUID.2013.03.023'" >doi:10.1016/J.FLUID.2013.03.023</a> (2013). ",
101,2981,Brown and Wasik (1974),"Brown, R. L. &#x0026; Wasik, S. P.: <span class='"cmti-10'">A method of</span> <span class='"cmti-10'">measuring the solubilities of hydrocarbons in aqueous solutions</span>, J. Res. Natl. Bureau Standards A: Phys. Chem., 78A, 453–460, <a href='"https://doi.org/10.6028/JRES.078A.028'" >doi:10.6028/JRES.078A.028</a> (1974). ",
102,1194,Brunner et&nbsp;al. (1990),"Brunner, S., Hornung, E., Santl, H., Wolff, E., Piringer, O. G., Altschuh, J., &#x0026; Brüggemann, R.: <span class='"cmti-10'">Henry&#x2019;s law constants</span> <span class='"cmti-10'">for polychlorinated biphenyls: Experimental determination and</span> <span class='"cmti-10'">structure-property relationships</span>, Environ. Sci. Technol., 24, 1751–1754, <a href='"https://doi.org/10.1021/ES00081A021'" >doi:10.1021/ES00081A021</a> (1990). ",
103,1775,Bu and Warner (1995),"Bu, X. &#x0026; Warner, M. J.: <span class='"cmti-10'">Solubility of chlorofluorocarbon 113 in water and seawater</span>, Deep-Sea Res. I, 42, 1151–1161, <a href='"https://doi.org/10.1016/0967-0637(95)00052-8'" >doi:10.1016/0967-0637(95)00052-8</a> (1995). ",
104,1776,Bullister et&nbsp;al. (2002),"Bullister, J. L., Wisegarver, D. P., &#x0026; Menzia, F. A.: <span class='"cmti-10'">The solubility of</span> <span class='"cmti-10'">sulfur hexafluoride in water and seawater</span>, Deep-Sea Res. I, 49, 175–187, <a href='"https://doi.org/10.1016/S0967-0637(01)00051-6'" >doi:10.1016/S0967-0637(01)00051-6</a> (2002). ",
105,1933,Bullock and Teja (2003),"Bullock, K. R. &#x0026; Teja, A. S.: <span class='"cmti-10'">Henry&#x2019;s constants of</span> <span class='"cmti-10'">volatile organic compounds in aqueous salt solutions</span>, Ind. Eng. Chem. Res., 42, 6494–6498, <a href='"https://doi.org/10.1021/IE030162E'" >doi:10.1021/IE030162E</a> (2003). ",
106,850,Burkhard et&nbsp;al. (1985),"Burkhard, L. P., Armstrong, D. E., &#x0026; Andren, A. W.: <span class='"cmti-10'">Henry&#x2019;s law constants for</span> <span class='"cmti-10'">the polychlorinated biphenyls</span>, Environ. Sci. Technol., 19, 590–596, <a href='"https://doi.org/10.1021/ES00137A002'" >doi:10.1021/ES00137A002</a> (1985). ",
107,2968,Burkhard and Guth (1981),"Burkhard, N. &#x0026; Guth, J. A.: <span class='"cmti-10'">Rate</span> <span class='"cmti-10'">of volatilisation of pesticides from soil surfaces; comparison of calculated</span> <span class='"cmti-10'">results with those determined in a laboratory model system</span>, Pestic. Sci., 12, 37–44, <a href='"https://doi.org/10.1002/PS.2780120106'" >doi:10.1002/PS.2780120106</a> (1981). ",
108,496,Burnett (1963),"Burnett, M. G.: <span class='"cmti-10'">Determination of partition coefficients at</span> <span class='"cmti-10'">infinite dilution by the gas chromatographic analysis of the vapor above</span> <span class='"cmti-10'">dilute solutions</span>, Anal. Chem., 35, 1567–1570, <a href='"https://doi.org/10.1021/AC60204A007'" >doi:10.1021/AC60204A007</a> (1963). ",
109,713,Butler and Ramchandani (1935),"Butler, J. A. V. &#x0026; Ramchandani, C. N.: <span class='"cmti-10'">The solubility of non-electrolytes. Part II. The influence of the polar group</span> <span class='"cmti-10'">on the free energy of hydration of aliphatic compounds</span>, J. Chem. Soc., pp. 952–955, <a href='"https://doi.org/10.1039/JR9350000952'" >doi:10.1039/JR9350000952</a> (1935). ",
110,711,Butler et&nbsp;al. (1933),"Butler, J. A. V., Thomson, D. W., &#x0026; Maclennan, W. H.: <span class='"cmti-10'">The free energy of the</span> <span class='"cmti-10'">normal aliphatic alcohols in aqueous solution. Part I. The partial vapour</span> <span class='"cmti-10'">pressures of aqueous solutions of methyl, </span><span class='"cmmi-10'">n</span><span class='"cmti-10'">-propyl, and </span><span class='"cmmi-10'">n</span><span class='"cmti-10'">-butyl alcohols.</span> <span class='"cmti-10'">Part II. The solubilities of some normal aliphatic alcohols in water. Part</span> <span class='"cmti-10'">III. The theory of binary solutions, and its application to aqueous-alcoholic</span> <span class='"cmti-10'">solutions</span>, J. Chem. Soc., pp. 674–686, <a href='"https://doi.org/10.1039/JR9330000674'" >doi:10.1039/JR9330000674</a> (1933). ",
111,712,Butler et&nbsp;al. (1935),"Butler, J. A. V., Ramchandani, C. N., &#x0026; Thomson, D. W.: <span class='"cmti-10'">The solubility</span> <span class='"cmti-10'">of non-electrolytes. Part I. The free energy of hydration of some aliphatic</span> <span class='"cmti-10'">alcohols</span>, J. Chem. Soc., pp. 280–285, <a href='"https://doi.org/10.1039/JR9350000280'" >doi:10.1039/JR9350000280</a> (1935). ",
112,3075,Buttery et&nbsp;al. (1965),"Buttery, R. G., Guadagni, D. G., &#x0026; Okano, S.: <span class='"cmti-10'">Air-water partition coefficients of some</span> <span class='"cmti-10'">aldehydes</span>, J. Sci. Food Agri., 16, 691–692, <a href='"https://doi.org/10.1002/JSFA.2740161110'" >doi:10.1002/JSFA.2740161110</a> (1965). ",
113,754,Buttery et&nbsp;al. (1969),"Buttery, R. G., Ling, L. C., &#x0026; Guadagni, D. G.: <span class='"cmti-10'">Volatilities of aldehydes, ketones,</span> <span class='"cmti-10'">and esters in dilute water solutions</span>, J. Agric. Food Chem., 17, 385–389, <a href='"https://doi.org/10.1021/JF60162A025'" >doi:10.1021/JF60162A025</a> (1969). ",
114,755,Buttery et&nbsp;al. (1971),"Buttery, R. G., Bomben, J. L., Guadagni, D. G., &#x0026; Ling, L. C.: <span class='"cmti-10'">Some considerations of</span> <span class='"cmti-10'">volatilities of organic flavor compounds in foods</span>, J. Agric. Food Chem., 19, 1045–1048, <a href='"https://doi.org/10.1021/JF60178A004'" >doi:10.1021/JF60178A004</a> (1971). ",
115,722,Cabani et&nbsp;al. (1971a),"Cabani, S., Conti, G., &#x0026; Lepori, L.: <span class='"cmti-10'">Thermodynamic study on aqueous dilute solutions of organic</span> <span class='"cmti-10'">compounds. Part 1. – Cyclic amines</span>, Trans. Faraday Soc., 67, 1933–1942, <a href='"https://doi.org/10.1039/TF9716701933'" >doi:10.1039/TF9716701933</a> (1971a). ",
